59;-1 BH76_h + -1 BH76_PH3 + 1 BH76_RKT12;2.9;kcal/mol
60;-1 BH76_H2 + -1 BH76_PH2 + 1 BH76_RKT12;24.7;kcal/mol
61;-1 BH76_h + -1 BH76_oh + 1 BH76_RKT14;10.9;kcal/mol
62;-1 BH76_H2 + -1 BH76_O + 1 BH76_RKT14;13.2;kcal/mol
63;-1 BH76_h + -1 BH76_H2S + 1 BH76_RKT16;3.9;kcal/mol
64;-1 BH76_H2 + -1 BH76_HS + 1 BH76_RKT16;17.2;kcal/mol
65;-1 BH76_O + -1 BH76_hcl + 1 BH76_RKT17;10.4;kcal/mol
66;-1 BH76_oh + -1 BH76_cl + 1 BH76_RKT17;9.9;kcal/mol
67;-1 BH76_NH2 + -1 BH76_ch3 + 1 BH76_RKT18;8.9;kcal/mol
68;-1 BH76_NH + -1 BH76_CH4 + 1 BH76_RKT18;22.0;kcal/mol
69;-1 BH76_NH2 + -1 BH76_C2H5 + 1 BH76_RKT19;9.8;kcal/mol
70;-1 BH76_NH + -1 BH76_C2H6 + 1 BH76_RKT19;19.4;kcal/mol
71;-1 BH76_C2H6 + -1 BH76_NH2 + 1 BH76_RKT20;11.3;kcal/mol
72;-1 BH76_C2H5 + -1 BH76_NH3 + 1 BH76_RKT20;17.8;kcal/mol
73;-1 BH76_NH2 + -1 BH76_CH4 + 1 BH76_RKT21;13.9;kcal/mol
74;-1 BH76_NH3 + -1 BH76_ch3 + 1 BH76_RKT21;16.9;kcal/mol
75;-1 BH76_C5H8 + 1 BH76_RKT22;39.7;kcal/mol
76;-1 BH76_C5H8 + 1 BH76_RKT22;39.7;kcal/mol
